36
36
34
40
31
35
36
36
40
39
40
34
30
36
44
34
36
35
35
30
35
40
39
36
40
40
31
36
36
40
36
44
35
44
40
36
40
36
40
44
39
30
40
40
35
44
35
40
40
40
31
30
39
44
36
36
35
39
40
35
36
39
39
34
36
44
44
40
34
40
31
40
31
31
30
36
40
36
34
40
36
